timestamp,es_open,es_high,es_low,es_close,es_volume,es_num_trades,es_bid_volume,es_ask_volume,vx_open,vx_high,vx_low,vx_close,vx_volume,vx_num_trades,vx_bid_volume,vx_ask_volume,zn_open,zn_high,zn_low,zn_close,zn_volume,zn_num_trades,zn_bid_volume,zn_ask_volume,es_log_return,es_abs_return,es_signed_squared_return,es_log_return_lag_1,es_log_return_lag_5,es_log_return_lag_10,es_price_range,es_body_ratio,es_volume_z_score,es_volume_ma_ratio,vx_log_return,vx_abs_return,vx_signed_squared_return,vx_log_return_lag_1,vx_log_return_lag_5,vx_log_return_lag_10,vx_price_range,vx_body_ratio,vx_volume_z_score,vx_volume_ma_ratio,zn_log_return,zn_abs_return,zn_signed_squared_return,zn_log_return_lag_1,zn_log_return_lag_5,zn_log_return_lag_10,zn_price_range,zn_body_ratio,zn_volume_z_score,zn_volume_ma_ratio,es_ofi,es_trade_imb,es_kyle_lambda,es_depth_proxy,es_vol_per_bp,es_bid_ask_skew,vx_ofi,vx_trade_imb,vx_kyle_lambda,vx_depth_proxy,vx_vol_per_bp,vx_bid_ask_skew,zn_ofi,zn_trade_imb,zn_kyle_lambda,zn_depth_proxy,zn_vol_per_bp,zn_bid_ask_skew,es_rsi_14,es_macd,es_macd_signal,es_macd_hist,es_bollinger_upper,es_bollinger_lower,es_bb_width,es_bb_position,es_atr_14,es_vwap,es_price_ma_10,es_price_ma_50,es_ma_cross,hour_of_day,day_of_week,month,is_market_open,time_since_open,time_to_close,session_pre,session_regular,session_post,vix_regime_low,vix_regime_high,vix_regime_medium,vix_es_ratio,es_vx_corr_20,es_vx_div,es_zn_corr_20,es_zn_div,vx_zn_corr_20,vx_zn_div,es_close_lag_1,es_close_lag_2,es_close_lag_3,es_close_lag_4,es_close_lag_5,es_ma_20,es_std_20,es_ma_50,es_std_50,es_volume_spike,vx_close_lag_1,vx_close_lag_2,vx_close_lag_3,vx_close_lag_4,vx_close_lag_5,vx_ma_20,vx_std_20,vx_ma_50,vx_std_50,vx_volume_spike,zn_close_lag_1,zn_close_lag_2,zn_close_lag_3,zn_close_lag_4,zn_close_lag_5,zn_ma_20,zn_std_20,zn_ma_50,zn_std_50,zn_volume_spike,target_return_1,target_price_1,target_direction_1,target_return_5,target_price_5,target_direction_5,target_return_10,target_price_10,target_direction_10
2024-01-01 17:40:00,4457.404926611608,4469.68650659652,4437.271686182476,4449.553266167388,3577.49619601143,7,1959.4126767601206,1618.0835192513096,14.858016422038693,14.898955021988401,14.790905620608251,14.83184422055796,3577.49619601143,7,1959.4126767601206,1618.0835192513096,108.95878709495041,109.2590034945816,108.46664121779384,108.76685761742503,3577.49619601143,7,1959.4126767601206,1618.0835192513096,-0.001763040155362772,0.001763040155362772,-3.108310589421587e-06,0.0003436182895685121,-0.0014785219903671687,0.0001968612358690823,0.007272128278165098,-0.24222440049046215,-0.21514606944463885,0.6164289002640518,-0.001763040155362772,0.001763040155362772,-3.108310589421587e-06,0.0003436182895685121,-0.001478521990367391,0.0001968612358690823,0.007272128278165156,-0.24222437814725092,-0.21514606944463885,0.6164289002640518,-0.001763040155362772,0.001763040155362772,-3.108310589421587e-06,0.0003436182895685121,-0.001478521990367391,0.0001968612358690823,0.007272128278165199,-0.24222439750818767,-0.21514606944463885,0.6164289002640518,-0.09541006860843253,-0.9999999985714286,4.92813984630778e-07,110.3660655592499,49.19462444386579,-0.09541006860869922,-0.09541006860843253,-0.9999999985714286,4.92813984630778e-07,33109.81661366704,49.19462444386541,-0.09541006860869922,-0.09541006860843253,-0.9999999985714286,4.92813984630778e-07,4514.975353653653,49.19462444386511,-0.09541006860869922,25.044317828533508,-8.173704996266679,-7.767314781882329,-0.4063902143843494,4484.697011501517,4445.506937112901,0.008776971861812153,0.10324882298844458,20.484437369470015,4469.236730143807,4458.000498701519,4485.28907084489,0.0,17,0,1,0.0,8.166666666666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999993,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0,4457.404926611608,4455.8735438754375,4451.165629773732,4453.216481553427,4456.423257697546,4465.101974307209,9.797518597153882,4485.28907084489,21.099543510173543,0.0,14.858016422038693,14.852911812918126,14.83721876591244,14.844054938511423,14.854744192325153,14.883673247690695,0.032658395323838345,14.950963569482967,0.07033181170058071,0.0,108.95878709495041,108.92135329473292,108.80627095002455,108.85640288241711,108.9347907437178,109.14693714973177,0.23949489904133325,109.64039950954175,0.515766619137574,0.0,0.00032408396939477823,4450.995528746388,1.0,0.0009047555000094203,4453.580845670149,1.0,0.0019944142785777016,4458.436374088843,1.0
2024-01-01 17:50:00,4449.553266167388,4456.564282321127,4443.984512592649,4450.995528746388,6887.971439576102,44,2466.0319267744385,4421.939512801663,14.83184422055796,14.855214274403757,14.813281708642164,14.83665176248796,6887.971439576102,44,2466.0319267744385,4421.939512801663,108.76685761742503,108.93823801229422,108.63073253004252,108.80211292491171,6887.971439576102,44,2466.0319267744385,4421.939512801663,0.00032408396939477823,0.00032408396939477823,1.0503041921867555e-07,-0.001763040155362772,-0.000719844208394831,0.0007384665799955268,0.0028271983671103182,0.1146493623479211,0.10396414337299412,1.1850929073691283,0.00032408396939477823,0.00032408396939477823,1.0503041921867555e-07,-0.001763040155362772,-0.00071984420839472,0.0007384665799953049,0.0028271983671101252,0.11464933509770686,0.10396414337299412,1.1850929073691283,0.00032408396939477823,0.00032408396939477823,1.0503041921867555e-07,-0.001763040155362772,-0.00071984420839472,0.0007384665799955268,0.0028271983671102666,0.11464935871071182,0.10396414337299412,1.1850929073691283,0.283959886184539,0.9999999997727272,4.7050713295967506e-08,547.5435228760405,243.63240716568393,0.2839598861849512,0.283959886184539,0.9999999997727272,4.7050713295967506e-08,164263.0178202627,243.63240716570056,0.2839598861849512,0.283959886184539,0.9999999997727272,4.7050713295967506e-08,22399.50704339996,243.63240716568836,0.2839598861849512,25.823108543466276,-8.180819744605287,-7.850016718716109,-0.3308030258891783,4484.332379944969,4443.773112726402,0.009085749995194327,0.17807067320237163,19.749144933918874,4467.997354645448,4456.688817894634,4484.264266041586,0.0,17,0,1,0.0,8.333333333333332,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999996,0.0,0.9999999999999993,0.0,0.9999999999999996,0.0,4449.553266167388,4457.404926611608,4455.8735438754375,4451.165629773732,4453.216481553427,4464.052746335686,10.139816804641548,4484.264266041586,21.500209439227113,0.0,14.83184422055796,14.858016422038693,14.852911812918126,14.83721876591244,14.844054938511423,14.880175821118954,0.03379938934879789,14.947547553471953,0.07166736479742593,0.0,108.76685761742503,108.95878709495041,108.92135329473292,108.80627095002455,108.85640288241711,109.12128935487233,0.24786218855770947,109.61534872546098,0.5255606751811053,0.0,-0.0003850822804162113,4449.281859211119,0.0,0.0015119516497307855,4457.730308826973,1.0,0.0011911560713375887,4456.300518001781,1.0
2024-01-01 18:00:00,4450.995528746388,4454.517611708658,4445.759776248849,4449.281859211119,1262.3807323310625,11,582.2959520615788,680.0847802694836,14.83665176248796,14.848392039028859,14.81919925416283,14.830939530703729,1262.3807323310625,11,582.2959520615788,680.0847802694836,108.80211292491171,108.88820828621164,108.67412786386075,108.76022322516067,1262.3807323310625,11,582.2959520615788,680.0847802694836,-0.0003850822804162113,0.0003850822804162113,-1.4828836269054962e-07,0.00032408396939477823,-0.00046063877095974773,0.0001713682811900311,0.0019676127291628044,-0.1956727254327791,-0.44026600653262765,0.2170114020307436,-0.0003850822804162113,0.0003850822804162113,-1.4828836269054962e-07,0.00032408396939477823,-0.00046063877095974773,0.00017136828118980907,0.001967612729162886,-0.1956726586284852,-0.44026600653262765,0.2170114020307436,-0.0003850822804163224,0.0003850822804163224,-1.4828836269063517e-07,0.00032408396939477823,-0.0004606387709598588,0.0001713682811900311,0.0019676127291630274,-0.19567271651609544,-0.44026600653262765,0.2170114020307436,0.07746381555313923,-0.999999999090909,3.050444850358918e-07,144.14300618948718,64.15798764559784,0.07746381555375285,0.07746381555313923,-0.999999999090909,3.050444850358918e-07,43242.88709335254,64.15798764559518,0.07746381555375285,0.07746381555313923,-0.999999999090909,3.050444850359798e-07,5896.7590754018665,64.15798764559058,0.07746381555375285,30.17372427758086,-8.227292246872821,-7.92547251358975,-0.30181973328307077,4482.294981486724,4442.711585544774,0.008870222255784002,0.16598559846458633,17.880489155213905,4467.671523775847,4455.129262853128,4483.217636956568,0.0,18,0,1,0.0,8.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.003333333333333333,0.9999999999999993,0.0,0.9999999999999996,1.1107651257113993e-16,0.9999999999999994,1.1107651257113993e-16,4450.995528746388,4449.553266167388,4457.404926611608,4455.8735438754375,4451.165629773732,4462.503283515749,9.895848985487826,4483.217636956568,21.90829635501429,0.0,14.83665176248796,14.83184422055796,14.858016422038693,14.852911812918126,14.83721876591244,14.875010945052498,0.03298616328495293,14.944058789855227,0.07302765451671643,0.0,108.80211292491171,108.76685761742503,108.95878709495041,108.92135329473292,108.80627095002455,109.08341359705165,0.24189853075617743,109.58976445893833,0.5355361331225692,0.0,-0.0006769220003060107,4446.271061587599,0.0,0.0010578164069244,4453.990872757612,1.0,0.001390579375090121,4455.473242605831,1.0
2024-01-01 18:10:00,4449.281859211119,4453.6750434527585,4441.87787734596,4446.271061587599,1558.8686622758496,10,1440.22369759416,118.64496468168963,14.830939530703729,14.84558347817586,14.806259591153202,14.820903538625332,1558.8686622758496,10,1440.22369759416,118.64496468168963,108.76022322516067,108.86761217328963,108.57923700179015,108.6866259499191,1558.8686622758496,10,1440.22369759416,118.64496468168963,-0.0006769220003060107,0.0006769220003060107,-4.5822339449829076e-07,-0.0003850822804162113,0.0010571222262187223,-0.00011564828238829141,0.0026514764584706064,-0.2552136329785363,-0.3941486267055373,0.2757523425935889,-0.0006769220003058996,0.0006769220003058996,-4.582233944981403e-07,-0.0003850822804162113,0.0010571222262189442,-0.00011564828238818037,0.0026514764584703032,-0.255213568294466,-0.3941486267055373,0.2757523425935889,-0.0006769220003058996,0.0006769220003058996,-4.582233944981403e-07,-0.0003850822804163224,0.0010571222262189442,-0.00011564828238829141,0.002651476458470238,-0.2552136243447843,-0.3941486267055373,0.2757523425935889,-0.8477806789537814,-0.9999999989999999,4.3423927665170013e-07,132.1392482603168,58.79247604510481,-0.8477806789592198,-0.8477806789537814,-0.9999999989999999,4.342392766516288e-07,39641.76443086667,58.79247604511154,-0.8477806789592198,-0.8477806789537814,-0.9999999989999999,4.342392766516288e-07,5405.696336869587,58.792476045112984,-0.8477806789592198,32.43571971715862,-8.406101467045119,-8.021599006725959,-0.38450246031916,4480.0168734623585,4441.5957352487185,0.00861304786449157,0.12168630485820134,18.01373460911905,4466.839880488374,4453.320260603956,4482.0524601637935,0.0,18,0,1,0.0,8.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999992,-1.111307226797642e-16,0.9999999999999993,-1.111307226797642e-16,0.9999999999999994,0.0,4449.281859211119,4450.995528746388,4449.553266167388,4457.404926611608,4455.8735438754375,4460.8063043555385,9.605284553410023,4482.0524601637935,22.297457521872655,0.0,14.830939530703729,14.83665176248796,14.83184422055796,14.858016422038693,14.852911812918126,14.869354347851791,0.03201761517802808,14.940174867212642,0.07432485840624409,0.0,108.76022322516067,108.80211292491171,108.76685761742503,108.95878709495041,108.92135329473292,109.04193188424647,0.2347958446387247,109.56128235955939,0.5450489616457727,0.0,0.0006116762888409932,4448.991572120803,1.0,0.0014255260313791236,4452.613856564023,1.0,0.0009611664013899859,4450.5467224250715,1.0
2024-01-01 18:20:00,4446.271061587599,4451.31104289525,4443.9515908131525,4448.991572120803,2211.605283439808,3,1918.5844608617797,293.02082257802806,14.820903538625332,14.8377034763175,14.813171969377175,14.829971907069343,2211.605283439808,3,1918.5844608617797,293.02082257802806,108.6866259499191,108.80982549299499,108.62992777543262,108.7531273185085,2211.605283439808,3,1918.5844608617797,293.02082257802806,0.0006116762888409932,0.0006116762888409932,3.7414788233029017e-07,-0.0006769220003060107,0.0003436182895685121,-0.0003011036955893341,0.0016551964511739106,0.36966210244436776,-0.31700982204641714,0.40112960830489147,0.0006116762888409932,0.0006116762888409932,3.7414788233029017e-07,-0.0006769220003058996,0.0003436182895685121,-0.0003011036955892231,0.0016551964511740654,0.36966195225797777,-0.31700982204641714,0.40112960830489147,0.0006116762888407713,0.0006116762888407713,3.741478823300187e-07,-0.0006769220003058996,0.0003436182895685121,-0.0003011036955892231,0.0016551964511738802,0.36966208239814546,-0.31700982204641714,0.40112960830489147,-0.7350152626458235,0.9999999966666667,2.765757042716322e-07,300.5122196277004,133.61587867924186,-0.735015262649147,-0.7350152626458235,0.9999999966666667,2.765757042716322e-07,90153.62926066307,133.61587867922935,-0.735015262649147,-0.7350152626458235,0.9999999966666667,2.765757042715318e-07,12293.681045376534,133.6158786792443,-0.735015262649147,35.49047994514925,-8.236279092519908,-8.064535274890453,-0.171743817629455,4478.076655178041,4440.887672518246,0.008339305168944454,0.21791130116442997,17.14214326084175,4466.089940106662,4451.917712734505,4480.804378370069,0.0,18,0,1,0.0,8.833333333333332,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999992,0.0,0.9999999999999994,2.2193618470778276e-16,0.9999999999999994,2.2193618470778276e-16,4446.271061587599,4449.281859211119,4450.995528746388,4449.553266167388,4457.404926611608,4459.4821638481435,9.297245664948711,4480.804378370069,22.367873925027766,0.0,14.820903538625332,14.830939530703729,14.83665176248796,14.83184422055796,14.858016422038693,14.86494054616048,0.030990818883158053,14.936014594566894,0.07455957975009425,0.0,108.6866259499191,108.76022322516067,108.80211292491171,108.76685761742503,108.95878709495041,109.00956400517687,0.2272660051430065,109.53077369349056,0.5467702515006744,0.0,0.0010309995224960567,4453.580845670149,1.0,0.0011451131739419603,4454.08908904066,1.0,-0.000846716511531678,4445.22613185221,0.0
2024-01-01 18:30:00,4448.991572120803,4458.482502655028,4444.089915135924,4453.580845670149,784.5223436998003,3,740.2795659803387,44.24277771946165,14.829971907069343,14.861608342183425,14.81363305045308,14.845269485567162,784.5223436998003,3,740.2795659803387,44.24277771946165,108.7531273185085,108.98512784267845,108.6333090366559,108.86530956082585,784.5223436998003,3,740.2795659803387,44.24277771946165,0.0010309995224960567,0.0010309995224960567,1.062960015387097e-06,0.0006116762888409932,-0.001763040155362772,-0.0014785219903671687,0.003235022428294585,0.31886368869154946,-0.41515731819443036,0.15328051515165983,0.001030999522495835,0.001030999522495835,1.0629600153866396e-06,0.0006116762888409932,-0.001763040155362772,-0.001478521990367391,0.003235022428294438,0.31886362244893846,-0.41515731819443036,0.15328051515165983,0.001030999522495835,0.001030999522495835,1.0629600153866396e-06,0.0006116762888407713,-0.001763040155362772,-0.001478521990367391,0.003235022428294569,0.3188636798497873,-0.41515731819443036,0.15328051515165983,-0.8872109173710742,0.9999999966666667,1.3141748361439018e-06,54.50877697379683,24.250908945656676,-0.887210917382383,-0.8872109173710742,0.9999999966666667,1.3141748361436191e-06,16352.62969494921,24.250908945657773,-0.887210917382383,-0.8872109173710742,0.9999999966666667,1.3141748361436191e-06,2229.904450731585,24.250908945656793,-0.887210917382383,37.47572762891514,-7.648027975612422,-7.981233425448321,0.3332054498358987,4474.473104956554,4441.933589769271,0.007298795647473349,0.35794190018695615,15.78701734199363,4464.884866481199,4451.633471531764,4479.669206744404,0.0,18,0,1,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.003333333333333333,0.9999999999999992,2.218277644905342e-16,0.9999999999999997,2.218277644905342e-16,0.9999999999999994,0.0,4448.991572120803,4446.271061587599,4449.281859211119,4450.995528746388,4449.553266167388,4458.203347362913,8.134878796820756,4479.669206744404,22.278450427569197,0.0,14.829971907069343,14.820903538625332,14.830939530703729,14.83665176248796,14.83184422055796,14.86067782454304,0.027116262656065395,14.932230689148012,0.07426150142523219,0.0,108.7531273185085,108.6866259499191,108.76022322516067,108.80211292491171,108.76685761742503,108.97830404664896,0.19885259281097215,109.50302505375208,0.5445843437850195,0.0,0.0009312801191161745,4457.730308826973,1.0,0.001089658778568353,4458.436374088843,1.0,-0.0010651902116332742,4448.839460633399,0.0
2024-01-01 18:40:00,4453.580845670149,4463.718140513721,4447.593013983401,4457.730308826973,1331.5316722610648,7,758.6712448048414,572.8604274562234,14.845269485567162,14.87906046837907,14.825310046611335,14.859101029423243,1331.5316722610648,7,758.6712448048414,572.8604274562234,108.86530956082585,109.1131101014465,108.71894034181646,108.96674088243711,1331.5316722610648,7,758.6712448048414,572.8604274562234,0.0009312801191161745,0.0009312801191161745,8.672826602610362e-07,0.0010309995224960567,0.00032408396939477823,-0.000719844208394831,0.0036207104101404247,0.2573290291055038,-0.6716243513827128,0.4830429431819812,0.0009312801191161745,0.0009312801191161745,8.672826602610362e-07,0.001030999522495835,0.00032408396939477823,-0.00071984420839472,0.0036207104101405236,0.2573289813903319,-0.6716243513827128,0.4830429431819812,0.0009312801191161745,0.0009312801191161745,8.672826602610362e-07,0.001030999522495835,0.00032408396939477823,-0.00071984420839472,0.003620710410140328,0.25732902273673086,-0.6716243513827128,0.4830429431819812,-0.13954667486932434,0.9999999985714286,6.994051576165516e-07,82.57495957824891,36.77542584361694,-0.13954667487037234,-0.13954667486932434,0.9999999985714286,6.994051576165516e-07,24772.483280038727,36.775425843615935,-0.13954667487037234,-0.13954667486932434,0.9999999985714286,6.994051576165516e-07,3378.0664445952893,36.77542584361792,-0.13954667487037234,42.13371866568881,-6.773021672327559,-7.739590170729415,0.9665684984018563,4471.9505030099135,4442.860006456351,0.006526329757132328,0.511173892756709,16.29877489940223,4456.95373463569,4452.084854259119,4478.6381426524595,0.0,18,0,1,0.0,9.166666666666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999991,0.0,0.9999999999999998,0.0,0.9999999999999994,0.0,4453.580845670149,4448.991572120803,4446.271061587599,4449.281859211119,4450.995528746388,4457.405254733132,7.272624138390723,4478.6381426524595,22.071910185615593,0.0,14.845269485567162,14.829971907069343,14.820903538625332,14.830939530703729,14.83665176248796,14.858017515777107,0.024242080461298894,14.928793808841533,0.0735730339520534,0.0,108.86530956082585,108.7531273185085,108.6866259499191,108.76022322516067,108.80211292491171,108.9587951156988,0.1777752567159989,109.4778212648379,0.5395355823150421,0.0,-0.0008392175232226095,4453.990872757612,0.0,-0.0003207955783931312,4456.300518001781,0.0,-0.0006402303021786828,4454.8772482097065,0.0
2024-01-01 18:50:00,4457.730308826973,4457.957944024888,4453.763237559697,4453.990872757612,1852.4976290743914,8,1275.7859567447147,576.7116723296768,14.859101029423243,14.859859813416294,14.845877458532323,14.846636242525374,1852.4976290743914,8,1275.7859567447147,576.7116723296768,108.96674088243711,108.97230529838615,108.86976802923705,108.87533244518609,1852.4976290743914,8,1275.7859567447147,576.7116723296768,-0.0008392175232226095,0.0008392175232226095,-7.042860512838911e-07,0.0009312801191161745,-0.0003850822804162113,-0.00046063877095974773,0.0009409960169382962,-0.8914654914418289,-0.36895833950211315,0.7062270064098887,-0.0008392175232226095,0.0008392175232226095,-7.042860512838911e-07,0.0009312801191161745,-0.0003850822804162113,-0.00046063877095974773,0.0009409960169383281,-0.8914648560028625,-0.36895833950211315,0.7062270064098887,-0.0008392175232224985,0.0008392175232224985,-7.042860512837048e-07,0.0009312801191161745,-0.0003850822804163224,-0.0004606387709598588,0.0009409960169380673,-0.8914654066264539,-0.36895833950211315,0.7062270064098887,-0.3773685177457202,-0.9999999987499999,4.530194857185313e-07,441.6274750165701,196.8656183193184,-0.3773685177477573,-0.3773685177457202,-0.9999999987499999,4.530194857185313e-07,132488.1480669969,196.86561831931175,-0.3773685177477573,-0.3773685177457202,-0.9999999987499999,4.5301948571847135e-07,18066.57680452727,196.8656183193663,-0.3773685177477573,39.342422910298176,-6.305119673880654,-7.452695212638484,1.1475755387578301,4468.5019008465515,4444.245030851742,0.005443186075112225,0.40177656490461783,15.185624755023582,4455.325889743825,4452.367378557507,4477.389754956031,0.0,18,0,1,0.0,9.333333333333332,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999993,0.0,0.9999999999999997,-1.1102230246251565e-16,0.9999999999999996,-1.1102230246251565e-16,4457.730308826973,4453.580845670149,4448.991572120803,4446.271061587599,4449.281859211119,4456.373465849147,6.064217498702258,4477.389754956031,21.65316746309809,0.0,14.859101029423243,14.845269485567162,14.829971907069343,14.820903538625332,14.830939530703729,14.854578219497157,0.020214058329004334,14.9246325165201,0.07217722487699489,0.0,108.96674088243711,108.86530956082585,108.7531273185085,108.6866259499191,108.76022322516067,108.9335736096458,0.1482364277458043,109.44730512114742,0.5292996490979459,0.0,-0.00030921237585124624,4452.613856564023,0.0,0.0003327629681658529,4455.473242605831,1.0,0.00012697709946363575,4454.556463507449,1.0
2024-01-01 19:00:00,4453.990872757612,4464.43429171991,4442.170437601725,4452.613856564023,7314.199897108994,62,3056.422416572664,4257.77748053633,14.846636242525374,14.881447639066367,14.807234792005751,14.842046188546744,7314.199897108994,62,3056.422416572664,4257.77748053633,108.87533244518609,109.13061601982004,108.58638847470884,108.84167204934279,7314.199897108994,62,3056.422416572664,4257.77748053633,-0.00030921237585124624,0.00030921237585124624,-9.561229337957236e-08,-0.0008392175232226095,-0.0006769220003060107,0.0010571222262187223,0.004998630386595455,-0.06184985697718007,1.8993369226518906,2.5251145250755016,-0.00030921237585124624,0.00030921237585124624,-9.561229337957236e-08,-0.0008392175232226095,-0.0006769220003058996,0.0010571222262189442,0.00499863038659544,-0.061849848670840986,1.8993369226518906,2.5251145250755016,-0.0003092123758513573,0.0003092123758513573,-9.561229337964105e-08,-0.0008392175232224985,-0.0006769220003058996,0.0010571222262189442,0.004998630386595537,-0.06184985586850933,1.8993369226518906,2.5251145250755016,0.16424968976263143,-0.9999999998387097,4.227562552303808e-08,328.52352764248286,146.32407939702506,0.164249689762856,0.16424968976263143,-0.9999999998387097,4.227562552303808e-08,98557.04505669164,146.32407939702546,0.164249689762856,0.16424968976263143,-0.9999999998387097,4.2275625523053265e-08,13439.598617189706,146.32407939702264,0.164249689762856,39.31576924922203,-5.975282570880154,-7.157211976745035,1.1819294058648815,4467.07982848325,4444.3418444079225,0.005103110347588437,0.3637970773951953,16.63079368575492,4454.647896839849,4452.041409826366,4476.0444793275965,0.0,19,0,1,0.0,9.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0033333333333333335,0.9999999999999991,0.0,0.9999999999999996,1.1107651257113993e-16,0.9999999999999992,1.1107651257113993e-16,4453.990872757612,4457.730308826973,4453.580845670149,4448.991572120803,4446.271061587599,4455.710836445586,5.684496018832024,4476.0444793275965,21.040417863191077,0.0,14.846636242525374,14.859101029423243,14.845269485567162,14.829971907069343,14.820903538625332,14.852369454818623,0.01894832006277062,14.92014826442532,0.07013472621063795,0.0,108.87533244518609,108.96674088243711,108.86530956082585,108.7531273185085,108.6866259499191,108.91737600200322,0.13895434712674484,109.4144206057857,0.5143213255446625,0.0,0.0003312634314036214,4454.08908904066,1.0,-0.0004643596299890975,4450.5467224250715,0.0,0.0014397223732069253,4459.029001258132,1.0
2024-01-01 19:10:00,4452.613856564023,4458.93157607542,4447.771369529263,4454.08908904066,3918.149115098386,32,175.11820072933045,3743.0309143690556,14.842046188546744,14.863105253584731,14.825904565097545,14.846963630135532,3918.149115098386,32,175.11820072933045,3743.0309143690556,108.84167204934279,108.99610519295469,108.72330014404866,108.87773328766056,3918.149115098386,32,175.11820072933045,3743.0309143690556,0.0003312634314036214,0.0003312634314036214,1.097354609853018e-07,-0.00030921237585124624,0.0006116762888409932,0.0003436182895685121,0.00250643934229874,0.13218684342567366,0.41573036580018724,1.3297402286347562,0.0003312634314036214,0.0003312634314036214,1.097354609853018e-07,-0.00030921237585124624,0.0006116762888409932,0.0003436182895685121,0.002506439342298552,0.13218680801064692,0.41573036580018724,1.3297402286347562,0.0003312634314036214,0.0003312634314036214,1.097354609853018e-07,-0.0003092123758513573,0.0006116762888407713,0.0003436182895685121,0.0025064393422984865,0.1321868386985946,0.41573036580018724,1.3297402286347562,0.9106117732686209,0.9999999996875,8.454589697116666e-08,351.0821323407243,156.3233168029387,0.9106117732709449,0.9106117732686209,0.9999999996875,8.454589697116666e-08,105324.61148405678,156.32331680295044,0.9106117732709449,0.9106117732686209,0.9999999996875,8.454589697116666e-08,14362.45035488193,156.32331680295454,0.9106117732709449,47.3211270716877,-5.532181463455345,-6.832205251497901,1.300023788042556,4466.629235476003,4444.2074582739715,0.005032474047640807,0.44071576812323976,16.73716598367699,4454.3486919445895,4451.709826069271,4474.771137723736,0.0,19,0,1,0.0,9.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.003333333333333333,0.9999999999999988,0.0,0.9999999999999997,0.0,0.9999999999999991,0.0,4452.613856564023,4453.990872757612,4457.730308826973,4453.580845670149,4448.991572120803,4455.418346874987,5.605444300507926,4474.771137723736,20.380745292318807,0.0,14.842046188546744,14.846636242525374,14.859101029423243,14.845269485567162,14.829971907069343,14.85139448958329,0.01868481433502395,14.91590379241245,0.06793581764106343,0.0,108.84167204934279,108.87533244518609,108.96674088243711,108.86530956082585,108.7531273185085,108.91022625694413,0.13702197178993414,109.38329447769131,0.49819599603444964,0.0,0.0009755451271223625,4458.436374088843,1.0,-0.001991829685473611,4445.22613185221,0.0,0.001470094966850967,4460.641838394147,1.0
